Time,Flow,Pressure,Fase-insp-exp,Volume
40.48,50.927696,0.003909,1,0.457231
40.5,48.286798,0.003909,1,0.473327
40.52,44.7656,0.003909,1,0.488248
40.54,42.564852,0.003909,1,0.502437
40.56,40.364103,0.003909,1,0.515891
40.58,39.043654,0.003909,1,0.528906
40.6,36.402756,0.003909,1,0.54104
40.62,32.881558,0.003909,1,0.552001
40.64,28.039911,0.003909,1,0.561347
40.66,22.758115,0.003909,1,0.568933
40.68,20.117216,-0.001338,1,0.575639
40.7,18.356617,0.003909,1,0.581758
40.72,16.596019,-0.001338,1,0.58729
40.74,16.155869,0.003909,1,0.592675
40.76,18.356617,0.003909,1,0.598794
40.78,21.437665,0.003909,1,0.60594
40.8,24.958863,0.003909,1,0.61426
40.82,26.719462,0.003909,1,0.623166
40.84,27.599761,0.003909,1,0.632366
40.86,23.638414,-0.001338,1,0.640246
40.88,17.476318,0.003909,1,0.646071
40.9,7.793024,0.003909,1,0.648669
40.92,-3.650868,-0.001338,1,0.647452
40.94,-1.00997,0.003909,1,0.647115
40.96,0.310479,0.003909,1,0.647219
40.98,0.310479,0.003909,1,0.647322
41,-0.129671,0.003909,1,0.647279
41.02,-0.129671,0.003909,1,0.647236
41.04,-0.129671,0.003909,1,0.647192
41.06,-0.129671,0.003909,1,0.647149
41.08,-0.129671,0.003909,1,0.647106
41.1,0.310479,-0.001338,1,0.64721
41.12,-0.129671,0.003909,1,0.647166
41.14,0.310479,0.003909,1,0.64727
41.16,-0.129671,0.003909,-1,0.647227
41.18,-0.129671,0.003909,-1,0.647183
41.2,-0.129671,-0.001338,-1,0.64714
41.22,0.310479,0.003909,-1,0.647244
41.24,-4.971317,0.003909,-1,0.645586
41.26,-23.897755,0.003909,-1,0.637621
41.28,-26.978803,0.003909,-1,0.628628
41.3,-43.264342,-0.001338,-1,0.614206
41.32,-48.105989,0.003909,-1,0.598171
41.34,-57.789283,0.003909,-1,0.578908
41.36,-62.19078,0.003909,-1,0.558178
41.38,-71.433924,0.003909,-1,0.534366
41.4,-76.275571,-0.001338,-1,0.508941
41.42,-83.317966,0.003909,-1,0.481168
41.44,-88.599763,0.003909,-1,0.451635
41.46,-93.881559,0.003909,-1,0.420341
41.48,-99.603505,0.003909,-1,0.38714
41.5,-100.923955,0.003909,-1,0.353499
41.52,-103.124703,0.003909,-1,0.319124
41.54,-104.885302,-0.001338,-1,0.284162
41.56,-107.5262,0.003909,-1,0.24832
41.58,-103.564853,0.003909,-1,0.213798
41.6,-106.645901,-0.001338,-1,0.17825
41.62,-106.205751,0.003909,-1,0.142848
41.64,-103.564853,0.003909,-1,0.108326
41.66,-100.923955,0.003909,-1,0.074685
41.68,-97.842907,0.003909,-1,0.042071
41.7,-97.402757,0.003909,-1,0.009603
41.72,-93.00126,0.003909,-1,-0.021397
41.74,-89.039912,0.003909,-1,-0.051077
41.76,-86.399014,-0.001338,-1,-0.079877
41.78,-83.758116,-0.001338,-1,-0.107796
41.8,-79.796768,0.003909,-1,-0.134395
41.82,-76.71572,0.003909,-1,-0.159967
41.84,-69.233175,0.003909,-1,-0.183045
41.86,-66.592277,0.003909,-1,-0.205242
41.88,-61.310481,-0.001338,-1,-0.225679
41.9,-54.708235,-0.001338,-1,-0.243915
41.92,-49.866588,0.003909,-1,-0.260537
41.94,-45.905241,0.003909,-1,-0.275839
41.96,-39.743145,0.003909,-1,-0.289087
41.98,-35.341647,0.003909,-1,-0.300867
42,-31.3803,-0.001338,-1,-0.311328
42.02,-26.978803,0.003909,-1,-0.320321
42.04,-23.457605,0.003909,-1,-0.32814
42.06,-21.697006,0.003909,-1,-0.335372
42.08,-18.615958,0.003909,-1,-0.341577
42.1,-18.175809,0.003909,-1,-0.347636
42.12,-17.735659,0.003909,-1,-0.353548
42.14,-15.97506,0.003909,-1,-0.358873
42.16,2.071078,0.003909,-1,-0.358183
42.18,1.630928,0.003909,-1,-0.357639
42.2,0.310479,0.003909,-1,-0.357535
42.22,-0.129671,0.003909,-1,-0.357579
42.24,-0.129671,0.003909,-1,-0.357622
42.26,-0.129671,0.003909,-1,-0.357665
42.28,-0.129671,0.003909,1,-0.357708
42.3,1.190779,0.003909,1,-0.357311
42.32,12.194521,0.003909,1,-0.353247
42.34,30.24066,0.003909,1,-0.343166
42.36,33.761857,0.003909,1,-0.331912
42.38,38.163354,0.003909,1,-0.319191
42.4,43.885301,0.003909,1,-0.304563
42.42,48.726948,-0.001338,1,-0.28832
42.44,53.568594,0.003909,1,-0.270464
42.46,58.850391,0.003909,1,-0.250847
42.48,62.371589,0.003909,1,-0.230057
42.5,67.653385,0.003909,1,-0.207506
42.52,70.734433,0.003909,1,-0.183928
42.54,72.935182,0.003909,1,-0.159616
42.56,76.896529,-0.001338,1,-0.133984
42.58,78.216978,0.003909,1,-0.107911
42.6,79.977577,0.003909,1,-0.081252
42.62,79.097278,-0.001338,1,-0.054887
42.64,80.857877,0.003909,1,-0.027934
42.66,80.417727,0.003909,1,-0.001128
42.68,78.216978,-0.001338,1,0.024944
42.7,78.657128,0.003909,1,0.051163
42.72,76.896529,0.003909,1,0.076796
42.74,74.695781,0.003909,1,0.101694
42.76,73.375331,0.003909,1,0.126153
42.78,72.495032,0.003909,1,0.150318
42.8,71.614733,0.003909,1,0.174189
42.82,69.854134,0.003909,1,0.197474
42.84,67.653385,0.003909,1,0.220025
42.86,65.012487,0.003909,1,0.241696
42.88,64.132187,-0.001338,1,0.263073
42.9,62.371589,-0.001338,1,0.283864
42.92,59.290541,0.003909,1,0.303627
42.94,57.529942,0.003909,1,0.322804
42.96,54.889044,-0.001338,1,0.3411
42.98,54.008744,0.003909,1,0.359103
43,52.248145,0.003909,1,0.376519
43.02,50.927696,0.003909,1,0.393495
43.04,48.286798,0.003909,1,0.409591
43.06,46.086049,0.003909,1,0.424953
43.08,43.885301,0.003909,1,0.439581
43.1,41.244402,0.003909,1,0.453329
43.12,36.842905,0.003909,1,0.46561
43.14,32.001258,-0.001338,1,0.476277
43.16,26.279312,0.003909,1,0.485037
43.18,22.317965,0.003909,1,0.492476
43.2,20.557366,0.003909,1,0.499329
43.22,20.117216,0.003909,1,0.506035
43.24,21.877815,0.003909,1,0.513327
43.26,23.198264,0.003909,1,0.52106
43.28,23.638414,0.003909,1,0.52894
43.3,24.078564,0.003909,1,0.536966
43.32,22.758115,0.003909,1,0.544552
43.34,22.758115,0.003909,1,0.552138
43.36,22.758115,0.003909,1,0.559724
43.38,20.117216,0.003909,1,0.56643
43.4,19.677067,0.003909,1,0.572989
43.42,19.236917,0.003909,1,0.579401
43.44,19.236917,0.003909,1,0.585813
43.46,17.916468,0.003909,1,0.591785
43.48,17.916468,0.003909,1,0.597758
43.5,18.356617,0.003909,1,0.603876
43.52,15.715719,0.003909,1,0.609115
43.54,12.194521,0.003909,1,0.61318
43.56,10.874072,0.003909,1,0.616804
43.58,10.433923,0.003909,1,0.620282
43.6,11.314222,0.003909,1,0.624054
43.62,13.074821,0.003909,1,0.628412
43.64,-9.372814,0.003909,-1,0.625288
43.66,5.592276,0.003909,-1,0.627152
43.68,2.511228,0.003909,-1,0.627989
43.7,-0.129671,0.003909,-1,0.627946
43.72,-0.129671,0.003909,-1,0.627903
43.74,0.310479,0.003909,-1,0.628006
43.76,-0.56982,0.003909,-1,0.627816
43.78,-0.129671,0.003909,-1,0.627773
43.8,-0.129671,0.003909,-1,0.62773
43.82,-0.129671,-0.001338,-1,0.627686
43.84,0.310479,0.003909,-1,0.62779
43.86,-0.129671,0.003909,-1,0.627747
43.88,-0.129671,0.003909,-1,0.627704
43.9,-1.00997,0.003909,-1,0.627367
43.92,-12.453862,0.003909,-1,0.623216
43.94,-16.85536,-0.001338,-1,0.617597
43.96,-18.615958,0.003909,-1,0.611392
43.98,-31.3803,0.003909,-1,0.600932
44,-39.302995,0.003909,-1,0.587831
44.02,-52.947636,0.003909,-1,0.570181
44.04,-53.827935,-0.001338,-1,0.552239
44.06,-63.071079,0.003909,-1,0.531215
44.08,-72.314223,0.003909,-1,0.50711
44.1,-76.275571,0.003909,-1,0.481685
44.12,-83.758116,0.003909,-1,0.453766
44.14,-89.039912,0.003909,-1,0.424086
44.16,-92.56111,0.003909,-1,0.393232
44.18,-95.642158,-0.001338,-1,0.361351
44.2,-96.522457,0.003909,-1,0.329177
44.22,-99.603505,0.003909,-1,0.295976
44.24,-100.483805,0.003909,-1,0.262482
44.26,-103.564853,0.003909,-1,0.22796
44.28,-100.483805,-0.001338,-1,0.194465
44.3,-103.564853,0.003909,-1,0.159944
44.32,-102.244404,0.003909,-1,0.125862
44.34,-101.364104,0.003909,-1,0.092074
44.36,-100.043655,0.003909,-1,0.058726
44.38,-96.962607,0.003909,-1,0.026405
44.4,-96.522457,0.003909,-1,-0.005769
44.42,-93.00126,0.003909,-1,-0.036769
44.44,-89.480062,-0.001338,-1,-0.066596
44.46,-86.399014,0.003909,-1,-0.095395
44.48,-85.078565,0.003909,-1,-0.123755
44.5,-81.997517,0.003909,-1,-0.151088
44.52,-76.275571,0.003909,-1,-0.176513
44.54,-68.793026,0.003909,-1,-0.199444
44.56,-64.391528,0.003909,-1,-0.220908
44.58,-62.19078,0.003909,-1,-0.241638
44.6,-55.148385,0.003909,-1,-0.260021
44.62,-50.306738,0.003909,-1,-0.27679
44.64,-45.024941,-0.001338,-1,-0.291798
44.66,-41.063594,0.003909,-1,-0.305486
44.68,-38.422695,0.003909,-1,-0.318293
44.7,-36.662097,0.003909,-1,-0.330514
44.72,-34.021198,0.003909,-1,-0.341854
44.74,-30.500001,0.003909,-1,-0.352021
44.76,-31.3803,0.003909,-1,-0.362481
44.78,-29.619701,0.003909,-1,-0.372354
44.8,-26.978803,0.003909,-1,-0.381347
44.82,-6.731916,0.003909,-1,-0.383591
44.84,0.750629,0.003909,-1,-0.383341
44.86,-0.129671,0.003909,-1,-0.383384
44.88,-0.56982,-0.001338,-1,-0.383574
44.9,-0.129671,0.003909,1,-0.383617
44.92,0.310479,0.003909,1,-0.383514
44.94,2.511228,0.003909,1,-0.382677
44.96,20.557366,-0.001338,1,-0.375824
44.98,28.480061,0.003909,1,-0.366331
45,32.001258,0.003909,1,-0.355664
45.02,35.082306,0.003909,1,-0.34397
45.04,41.684552,0.003909,1,-0.330075
45.06,46.966349,0.003909,1,-0.31442
45.08,51.807996,0.003909,1,-0.29715
45.1,56.209493,0.003909,1,-0.278414
45.12,59.73069,0.003909,1,-0.258504
45.14,65.892786,0.003909,1,-0.236539
45.16,68.533685,-0.001338,1,-0.213695
45.18,71.174583,0.003909,1,-0.18997
45.2,75.57608,0.003909,1,-0.164778
45.22,78.216978,0.003909,1,-0.138705
45.24,82.178326,0.003909,1,-0.111313
45.26,81.738176,0.003909,1,-0.084067
45.28,84.379074,-0.001338,1,-0.05594
45.3,83.938925,0.003909,1,-0.027961
45.32,83.938925,0.003909,1,0.000019
45.34,84.819224,0.003909,1,0.028292
45.36,83.938925,0.003909,1,0.056272
45.38,82.178326,0.003909,1,0.083664
45.4,80.417727,0.003909,1,0.11047
45.42,79.977577,0.003909,1,0.13713
45.44,78.657128,0.003909,1,0.163349
45.46,76.01623,0.003909,1,0.188687
45.48,73.375331,0.003909,1,0.213146
45.5,72.054882,0.003909,1,0.237164
45.52,69.854134,0.003909,1,0.260449
45.54,67.653385,0.003909,1,0.283
45.56,66.773086,-0.001338,1,0.305258
45.58,64.572337,-0.001338,1,0.326782
45.6,61.491289,0.003909,1,0.347279
45.62,59.290541,0.003909,1,0.367042
45.64,55.769343,0.003909,1,0.385632
45.66,52.688295,0.003909,1,0.403195
45.68,51.367846,-0.001338,1,0.420318
45.7,48.286798,0.003909,1,0.436413
45.72,43.885301,0.003909,1,0.451042
45.74,39.043654,0.003909,1,0.464056
45.76,32.441408,-0.001338,1,0.47487
45.78,26.279312,-0.001338,1,0.48363
45.8,25.399013,0.003909,1,0.492096
45.82,27.599761,0.003909,1,0.501296
45.84,30.680809,0.003909,1,0.511523
45.86,32.001258,0.003909,1,0.52219
45.88,30.680809,0.003909,1,0.532417
45.9,27.159612,0.003909,1,0.54147
45.92,24.958863,0.003909,1,0.54979
45.94,20.557366,0.003909,1,0.556642
45.96,17.476318,0.003909,1,0.562468
45.98,16.155869,0.003909,1,0.567853
46,16.596019,0.003909,1,0.573385
46.02,16.596019,0.003909,1,0.578917
46.04,15.715719,0.003909,1,0.584155
46.06,14.39527,0.003909,1,0.588954
46.08,12.634671,0.003909,-1,0.593165
46.1,14.39527,-0.001338,-1,0.597964
46.12,-10.253114,0.003909,-1,0.594546
46.14,5.592276,-0.001338,-1,0.59641
46.16,2.071078,0.003909,-1,0.597101
46.18,0.310479,0.003909,-1,0.597204
46.2,-0.129671,0.003909,-1,0.597161
46.22,0.310479,0.003909,-1,0.597264
46.24,-0.129671,0.003909,-1,0.597221
46.26,-0.129671,0.003909,-1,0.597178
46.28,0.310479,-0.001338,-1,0.597281
46.3,-0.56982,0.003909,-1,0.597092
46.32,-0.129671,0.003909,-1,0.597048
46.34,-0.129671,0.003909,-1,0.597005
46.36,-0.129671,0.003909,-1,0.596962
46.38,-0.129671,0.003909,-1,0.596919
46.4,-0.56982,0.003909,-1,0.596729
46.42,-0.129671,0.003909,-1,0.596685
46.44,-0.56982,0.003909,-1,0.596496
46.46,0.310479,-0.001338,-1,0.596599
46.48,-1.00997,0.003909,-1,0.596262
46.5,-6.291766,0.003909,-1,0.594165
46.52,-19.496258,0.003909,-1,0.587666
46.54,-26.978803,0.003909,-1,0.578673
46.56,-38.862845,-0.001338,-1,0.565719
46.58,-50.306738,0.003909,-1,0.54895
46.6,-55.588534,0.003909,-1,0.530421
46.62,-61.75063,0.003909,-1,0.509837
46.64,-67.032427,0.003909,-1,0.487493
46.66,-70.113475,-0.001338,-1,0.464122
46.68,-74.955122,0.003909,-1,0.439137
46.7,-81.997517,0.003909,-1,0.411804
46.72,-85.078565,0.003909,-1,0.383445
46.74,-86.839164,0.009157,-1,0.354498
46.76,-88.159613,-0.001338,-1,0.325112
46.78,-91.240661,0.003909,-1,0.294698
46.8,-95.642158,0.003909,-1,0.262818
46.82,-96.082308,0.003909,-1,0.23079
46.84,-98.723206,0.003909,-1,0.197882
46.86,-96.082308,0.003909,-1,0.165855
46.88,-97.842907,0.003909,-1,0.133241
46.9,-96.522457,0.003909,-1,0.101067
46.92,-96.522457,0.003909,-1,0.068892
46.94,-95.202008,-0.001338,-1,0.037158
46.96,-95.202008,-0.001338,-1,0.005424
46.98,-89.039912,0.003909,-1,-0.024256
47,-85.958864,0.003909,-1,-0.052909
47.02,-85.518715,0.003909,-1,-0.081415
47.04,-81.997517,0.003909,-1,-0.108747
47.06,-75.835421,0.003909,-1,-0.134026
47.08,-72.754373,0.003909,-1,-0.158277
47.1,-69.673325,0.003909,-1,-0.181502
47.12,-64.391528,0.003909,-1,-0.202966
47.14,-58.669582,-0.001338,-1,-0.222522
47.16,-52.507486,0.003909,-1,-0.240025
47.18,-48.546139,0.003909,-1,-0.256207
47.2,-45.024941,0.003909,-1,-0.271215
47.22,-39.302995,0.003909,-1,-0.284316
47.24,-35.341647,0.003909,-1,-0.296096
47.26,-31.82045,-0.001338,-1,-0.306703
47.28,-27.859102,0.003909,-1,-0.31599
47.3,-26.538653,0.003909,-1,-0.324836
47.32,-23.017456,0.003909,-1,-0.332508
47.34,-21.697006,0.003909,-1,-0.339741
47.36,-21.256857,0.003909,-1,-0.346826
47.38,-22.137156,0.003909,-1,-0.354205
47.4,-23.017456,0.003909,-1,-0.361878
47.42,-22.577306,0.003909,-1,-0.369404
47.44,-21.697006,0.003909,-1,-0.376636
47.46,-19.936408,-0.001338,-1,-0.383281
47.48,-22.577306,-0.001338,-1,-0.390807
47.5,-22.137156,0.003909,-1,-0.398186
47.52,-22.577306,0.003909,-1,-0.405712
47.54,-22.577306,-0.001338,-1,-0.413238
47.56,4.711976,0.003909,-1,-0.411667
47.58,1.630928,0.003909,-1,-0.411123
47.6,-0.129671,0.003909,-1,-0.411167
47.62,0.310479,0.003909,-1,-0.411063
47.64,0.310479,0.003909,-1,-0.41096
47.66,-0.129671,0.003909,-1,-0.411003
47.68,0.310479,0.003909,-1,-0.410899
47.7,-0.129671,0.003909,-1,-0.410943
47.72,-0.129671,0.003909,-1,-0.410986
47.74,-0.129671,0.003909,1,-0.411029
47.76,1.190779,-0.001338,1,-0.410632
47.78,15.275569,0.003909,1,-0.40554
47.8,32.001258,0.003909,1,-0.394873
47.82,36.402756,0.003909,1,-0.382739
47.84,41.244402,0.003909,1,-0.368991
47.86,49.167097,-0.001338,1,-0.352602
47.88,54.889044,0.003909,1,-0.334305
47.9,59.73069,0.003909,1,-0.314395
47.92,65.012487,0.003909,1,-0.292724
47.94,69.854134,-0.001338,1,-0.26944
47.96,73.375331,0.003909,1,-0.244981
47.98,73.815481,0.003909,1,-0.220376
48,78.216978,0.003909,1,-0.194304
48.02,81.298026,0.003909,1,-0.167204
48.04,85.259374,0.003909,1,-0.138785
48.06,83.938925,-0.001338,1,-0.110805
48.08,85.699523,0.003909,1,-0.082238
48.1,86.139673,0.003909,1,-0.053525
48.12,86.579823,0.003909,1,-0.024665
48.14,86.139673,-0.001338,1,0.004048
48.16,85.699523,0.003909,1,0.032614
48.18,83.938925,0.003909,1,0.060594
48.2,83.498775,0.003909,1,0.088427
48.22,82.618475,0.003909,1,0.115966
48.24,80.857877,0.003909,1,0.142919
48.26,79.097278,-0.001338,1,0.169285
48.28,76.456379,0.003909,1,0.19477
48.3,74.695781,0.003909,1,0.219669
48.32,72.054882,0.003909,1,0.243687
48.34,69.413984,0.003909,1,0.266825
48.36,67.213235,-0.001338,1,0.28923
48.38,65.452637,0.003909,1,0.311047
48.4,63.692038,0.003909,1,0.332278
48.42,62.371589,0.003909,1,0.353068
48.44,60.17084,0.003909,1,0.373125
48.46,57.529942,-0.001338,1,0.392302
48.48,54.008744,0.003909,1,0.410305
48.5,50.487546,0.003909,1,0.427134
48.52,44.7656,0.003909,1,0.442056
48.54,39.923953,-0.001338,1,0.455364
48.56,34.642157,0.003909,1,0.466911
48.58,28.92021,0.003909,1,0.476551
48.6,24.518713,0.003909,1,0.484724
48.62,21.877815,0.003909,1,0.492017
48.64,20.557366,0.003909,1,0.498869
48.66,19.677067,0.003909,1,0.505428
48.68,20.117216,0.003909,1,0.512134
48.7,20.997516,0.003909,1,0.519133
48.72,21.877815,0.003909,1,0.526426
48.74,20.557366,-0.001338,1,0.533278
48.76,17.476318,-0.001338,1,0.539104
48.78,14.39527,0.003909,1,0.543902
48.8,13.514971,0.003909,1,0.548407
48.82,12.634671,0.003909,1,0.552619
48.84,11.754372,0.003909,1,0.556537
48.86,10.433923,-0.001338,-1,0.560015
48.88,10.874072,0.003909,-1,0.56364
48.9,9.553623,0.003909,-1,0.566824
48.92,6.032425,0.003909,-1,0.568835
48.94,-6.731916,-0.001338,-1,0.566591
48.96,-0.129671,-0.001338,-1,0.566548
48.98,0.750629,0.003909,-1,0.566798
49,0.310479,0.003909,-1,0.566901
49.02,0.310479,0.003909,-1,0.567005
49.04,0.310479,-0.001338,-1,0.567108
49.06,-0.129671,-0.001338,-1,0.567065
49.08,-0.129671,0.003909,-1,0.567022
49.1,-0.129671,0.003909,-1,0.566979
49.12,-0.129671,0.003909,-1,0.566935
49.14,-0.129671,-0.001338,-1,0.566892
49.16,0.310479,0.003909,-1,0.566996
49.18,-0.56982,-0.001338,-1,0.566806
49.2,-0.56982,0.003909,-1,0.566616
49.22,-1.00997,0.003909,-1,0.566279
49.24,-1.00997,-0.001338,-1,0.565943
49.26,-21.256857,0.003909,-1,0.558857
49.28,-32.2606,0.003909,-1,0.548103
49.3,-45.905241,0.003909,-1,0.532802
49.32,-59.109732,0.003909,-1,0.513098
49.34,-69.233175,0.003909,-1,0.490021
49.36,-79.796768,-0.001338,-1,0.463422
49.38,-88.159613,0.003909,-1,0.434035
49.4,-97.842907,0.003909,-1,0.401421
49.42,-105.765601,0.003909,-1,0.366166
49.44,-109.726949,0.003909,-1,0.32959
49.46,-111.047398,0.003909,-1,0.292574
49.48,-112.367847,0.003909,-1,0.255118
49.5,-113.248147,0.003909,-1,0.217369
49.52,-114.568596,0.003909,-1,0.179179
49.54,-112.367847,0.003909,-1,0.141723
49.56,-113.688296,0.003909,-1,0.103827
49.58,-110.167099,0.003909,-1,0.067105
49.6,-107.086051,0.003909,-1,0.03141
49.62,-103.564853,0.003909,-1,-0.003112
49.64,-99.163356,0.003909,-1,-0.036166
49.66,-95.642158,0.003909,-1,-0.068047
49.68,-90.360362,0.003909,-1,-0.098167
49.7,-87.279314,0.003909,-1,-0.12726
49.72,-83.317966,0.003909,-1,-0.155033
49.74,-80.677068,0.003909,-1,-0.181925
49.76,-78.03617,0.003909,-1,-0.207937
49.78,-70.993774,0.003909,-1,-0.231602
49.8,-65.271828,0.003909,-1,-0.253359
49.82,-61.75063,0.003909,-1,-0.273943
49.84,-57.789283,0.003909,-1,-0.293206
49.86,-53.827935,0.003909,-1,-0.311149
49.88,-48.986289,0.003909,-1,-0.327477
49.9,-44.144642,0.003909,-1,-0.342192
49.92,-40.623444,0.003909,-1,-0.355733
49.94,-35.781797,-0.001338,-1,-0.367661
49.96,-32.700749,0.003909,-1,-0.378561
49.98,-30.94015,0.003909,-1,-0.388874
50,-26.978803,0.003909,-1,-0.397867
50.02,-23.017456,0.003909,-1,-0.40554
50.04,-20.376557,-0.001338,-1,-0.412332
50.06,-19.496258,0.003909,-1,-0.418831
50.08,-17.735659,0.003909,-1,-0.424743
50.1,-16.85536,0.003909,-1,-0.430361
50.12,-15.53491,0.003909,-1,-0.435539
50.14,-13.334162,-0.001338,-1,-0.439984
50.16,7.352875,0.003909,-1,-0.437533
50.18,-0.129671,0.003909,-1,-0.437576
50.2,0.310479,0.003909,-1,-0.437473
50.22,0.310479,0.003909,-1,-0.437369
50.24,0.310479,0.003909,-1,-0.437266
50.26,0.310479,0.003909,-1,-0.437162
50.28,-0.129671,0.003909,-1,-0.437206
50.3,-0.129671,0.003909,1,-0.437249
50.32,0.750629,0.003909,1,-0.436999
50.34,11.754372,0.003909,1,-0.43308
50.36,28.480061,0.003909,1,-0.423587
50.38,35.082306,0.003909,1,-0.411893
50.4,42.124702,0.003909,1,-0.397851
50.42,50.487546,0.003909,1,-0.381022
50.44,57.529942,0.003909,1,-0.361846
50.46,64.132187,0.003909,1,-0.340468
50.48,72.054882,0.003909,1,-0.31645
50.5,78.657128,0.003909,1,-0.290231
50.52,83.058625,0.003909,1,-0.262545
50.54,86.579823,0.003909,1,-0.233685
50.56,90.98132,0.003909,1,-0.203358
50.58,93.622218,0.003909,1,-0.17215
50.6,96.263116,0.003909,1,-0.140062
50.62,98.023715,-0.001338,1,-0.107388
50.64,97.143416,0.003909,1,-0.075007
50.66,95.822967,-0.001338,1,-0.043066
50.68,93.622218,0.003909,1,-0.011858
50.7,92.301769,0.003909,1,0.018909
50.72,90.10102,0.003909,1,0.048943
50.74,87.019972,-0.001338,1,0.077949
50.76,83.498775,0.003909,1,0.105782
50.78,80.417727,0.003909,1,0.132588
50.8,77.336679,0.003909,1,0.158367
50.82,75.13593,0.003909,1,0.183412
50.84,72.495032,0.003909,1,0.207577
50.86,70.294283,0.003909,1,0.231009
50.88,68.533685,0.003909,1,0.253853
50.9,65.892786,0.003909,1,0.275818
50.92,63.692038,-0.001338,1,0.297048
50.94,63.251888,0.003909,1,0.318132
50.96,61.051139,0.003909,1,0.338483
50.98,58.410241,0.003909,1,0.357953
51,54.448894,0.003909,1,0.376102
51.02,49.167097,0.003909,1,0.392491
51.04,43.445151,0.003909,1,0.406973
51.06,37.723205,0.003909,1,0.419547
51.08,31.561109,0.003909,1,0.430068
51.1,25.839163,0.003909,1,0.438681
51.12,20.117216,0.003909,1,0.445387
51.14,19.236917,0.003909,1,0.451799
51.16,20.997516,0.003909,1,0.458798
51.18,26.279312,0.003909,1,0.467558
51.2,30.24066,0.003909,1,0.477638
51.22,32.001258,0.003909,1,0.488305
51.24,32.001258,0.003909,1,0.498972
51.26,30.680809,0.003909,1,0.509199
51.28,28.039911,0.003909,1,0.518546
51.3,21.877815,0.003909,1,0.525838
51.32,15.275569,0.003909,1,0.53093
51.34,10.433923,0.003909,1,0.534408
51.36,7.793024,0.003909,1,0.537006
51.38,9.553623,0.003909,1,0.54019
51.4,11.754372,0.003909,1,0.544109
51.42,-5.851617,0.003909,-1,0.542158
51.44,-4.091018,0.003909,-1,0.540794
51.46,-0.129671,0.003909,-1,0.540751
51.48,0.310479,0.003909,-1,0.540855
51.5,-0.129671,0.003909,-1,0.540811
51.52,-0.129671,0.003909,-1,0.540768
51.54,-0.129671,0.003909,-1,0.540725
51.56,0.310479,0.003909,-1,0.540828
51.58,-0.129671,0.003909,-1,0.540785
51.6,0.310479,0.003909,-1,0.540889
51.62,-0.129671,0.003909,-1,0.540846
51.64,0.310479,0.003909,-1,0.540949
51.66,-0.129671,0.009157,-1,0.540906
51.68,-0.129671,0.003909,-1,0.540863
51.7,-0.129671,0.003909,-1,0.540819
51.72,-5.411467,0.003909,-1,0.539016
51.74,-33.140899,0.003909,-1,0.527969
51.76,-11.133413,0.003909,-1,0.524257
51.78,-30.500001,0.003909,-1,0.514091
51.8,-40.183294,0.003909,-1,0.500696
51.82,-44.584791,0.003909,-1,0.485835
51.84,-57.789283,-0.001338,-1,0.466572
51.86,-59.109732,0.003909,-1,0.446868
51.88,-70.113475,0.003909,-1,0.423497
51.9,-68.352876,0.003909,-1,0.400713
51.92,-77.59602,0.003909,-1,0.374848
51.94,-75.395271,0.003909,-1,0.349716
51.96,-79.796768,0.003909,-1,0.323117
51.98,-82.877816,0.003909,-1,0.295491
52,-90.360362,-0.001338,-1,0.265371
52.02,-92.12096,0.003909,-1,0.234664
52.04,-96.522457,0.003909,-1,0.20249
52.06,-96.082308,0.003909,-1,0.170462
52.08,-96.962607,0.003909,-1,0.138141
52.1,-93.881559,-0.001338,-1,0.106848
52.12,-96.082308,0.003909,-1,0.07482
52.14,-96.962607,0.003909,-1,0.042499
52.16,-93.441409,0.003909,-1,0.011352
52.18,-92.12096,0.003909,-1,-0.019355
52.2,-91.240661,-0.001338,-1,-0.049768
52.22,-85.958864,-0.001338,-1,-0.078421
52.24,-82.437667,0.003909,-1,-0.105901
52.26,-82.437667,-0.001338,-1,-0.13338
52.28,-78.476319,0.003909,-1,-0.159539
52.3,-75.395271,0.003909,-1,-0.18467
52.32,-72.314223,0.003909,-1,-0.208775
52.34,-70.993774,-0.001338,-1,-0.23244
52.36,-69.673325,0.003909,-1,-0.255664
52.38,-63.951379,0.003909,-1,-0.276981
52.4,-59.549882,0.003909,-1,-0.296831
52.42,-56.028684,0.003909,-1,-0.315507
52.44,-53.827935,-0.001338,-1,-0.33345
52.46,-49.426438,-0.001338,-1,-0.349926
52.48,-46.34539,0.003909,-1,-0.365374
52.5,-42.384043,0.003909,-1,-0.379502
52.52,-38.422695,0.003909,-1,-0.39231
52.54,-34.901498,0.003909,-1,-0.403943
52.56,-32.700749,0.003909,-1,-0.414844
52.58,-30.500001,0.003909,-1,-0.42501
52.6,-26.978803,0.003909,-1,-0.434003
52.62,-22.577306,0.003909,-1,-0.441529
52.64,-22.137156,0.003909,-1,-0.448908
52.66,-19.936408,0.003909,-1,-0.455554
52.68,-18.615958,0.003909,-1,-0.461759
52.7,-17.735659,0.003909,-1,-0.467671
52.72,5.152126,-0.001338,-1,-0.465953
52.74,-1.890269,-0.001338,-1,-0.466584
52.76,-0.56982,0.003909,-1,-0.466773
52.78,-0.129671,0.003909,-1,-0.466817
52.8,-0.129671,0.003909,-1,-0.46686
52.82,-0.129671,0.003909,1,-0.466903
52.84,0.310479,0.003909,1,-0.4668
